Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Profit
ORD009294,2023-09-27,CUST0076,Vaishnavi Dar,South,Groceries,Sunflower Oil 1L,10.0,553.73,0.15,4706.7,295.41
ORD006327,2023-05-02,CUST0063,Udant Bansal,South,Books,Business Analytics,2.0,635.58,0.0,1271.16,437.06
ORD006628,2023-09-02,CUST0237,Oeshi Ram,South,Clothing,Rain Coat,5.0,4727.0,0.05,22453.25,8622.45
ORD001487,2023-04-15,CUST0307,Ekani Tak,South,Groceries,Instant Coffee 200g,3.0,585.75,0.0,1757.25,153.12
ORD001996,2023-07-08,CUST0397,Jai Boase,West,Sports,Badminton Racket,1.0,1351.77,0.0,1351.77,326.28
ORD000681,2023-06-05,CUST0240,Suhani Shanker,South,Clothing,Winter Jacket,2.0,1450.15,0.1,2610.27,758.78
ORD001896,2023-07-29,CUST0243,Oviya Nagy,West,Groceries,Whole Wheat Flour 5kg,1.0,524.68,0.05,498.45,50.32
ORD005557,2023-01-15,CUST0426,Nakul Puri,South,Groceries,Basmati Rice 5kg,4.0,438.17,0.05,1665.05,126.71
ORD004856,2023-10-08,CUST0480,Ranveer Gour,South,Books,Data Science Handbook,3.0,867.53,0.2,2082.07,866.0
ORD007655,2023-07-11,CUST0177,Pratyush Koshy,West,Furniture,Dining Set 6-Seater,1.0,8278.54,0.15,7036.76,2009.25
ORD009875,2023-09-20,CUST0125,Baghyawati Oak,North,Furniture,Wooden Study Table,1.0,43518.52,0.05,41342.59,9611.51
ORD001164,2023-02-19,CUST0477,Teerth Bobal,East,Electronics,USB-C Hub,5.0,33657.94,0.3,117802.79,11721.64
ORD004989,2023-01-24,CUST0461,Rushil Kakar,South,Electronics,Smartphone X12,3.0,83596.37,0.0,250789.11,33468.89
ORD001440,2023-12-04,CUST0433,Oliver Ram,South,Electronics,Wireless Headphones,2.0,36091.58,0.1,64964.84,-7955.26
ORD009657,2023-06-29,CUST0328,Simon Vohra,East,Furniture,Wardrobe 3-Door,2.0,17552.45,0.0,35104.9,-1442.62
ORD002614,2023-02-16,CUST0030,Kashvi Sahota,North,Electronics,Bluetooth Speaker,,58705.77,0.0,117411.54,16099.88
ORD009873,2023-08-30,CUST0015,Akshay Choudhary,North,Furniture,TV Stand,5.0,33965.14,0.0,169825.7,49585.36
ORD010329,2023-02-22,CUST0141,Anusha Kapoor,West,Books,Python Programming,3.0,781.51,0.1,2110.08,795.58
ORD000074,2023-12-24,CUST0171,Isha Kari,South,Electronics,Smartphone X12,3.0,78089.96,0.3,163988.92,15297.63
ORD007834,2023-10-03,CUST0009,Gayathri Sankar,West,Clothing,Salwar Kameez,3.0,777.29,0.05,2215.28,822.56
ORD007846,2023-11-10,CUST0077,Veda Dutt,East,Sports,Badminton Racket,5.0,5495.14,0.0,27475.7,5463.72
ORD011887,2023-08-18,CUST0197,Wakeeta Chakrabarti,South,Groceries,Organic Honey 500g,9.0,321.49,0.1,2604.07,197.6
ORD000888,2023-01-10,CUST0302,Praneel Solanki,South,Furniture,Wooden Study Table,5.0,4097.82,0.05,19464.64,4529.41
ORD001220,2023-03-21,CUST0011,Xiti Dash,North,Groceries,Basmati Rice 5kg,3.0,351.42,0.0,1054.26,71.28
ORD002435,2023-06-30,CUST0484,Yug Srivastava,West,Books,Digital Marketing,2.0,322.47,0.05,612.69,152.39
ORD002227,2023-08-29,CUST0200,Bishakha Walla,North,Clothing,Men Formal Shirt,1.0,3133.61,0.2,2506.89,761.69
ORD000430,2023-06-09,CUST0361,Ranveer Nazareth,West,Groceries,Turmeric Powder 200g,8.0,525.81,0.1,3785.83,248.01
ORD008373,2023-11-27,CUST0151,Abhimanyu Kalita,South,Toys,Building Blocks,4.0,2615.81,0.0,10463.24,-375.36
ORD009207,2023-08-28,CUST0203,Yagnesh Deo,North,Electronics,Wireless Headphones,1.0,4422.77,0.0,4422.77,469.97
ORD008609,2023-10-17,CUST0445,Sachi Sibal,West,Clothing,Women Kurti,4.0,2448.42,0.15,8324.63,2253.24
ORD002251,2023-05-23,CUST0328,Simon Vohra,East,Toys,Building Blocks,1.0,2164.07,0.2,1731.26,603.81
ORD003417,2023-11-30,CUST0040,Gaurav Majumdar,North,Clothing,Ethnic Saree,5.0,4267.45,0.05,20270.39,-588.51
ORD010969,2023-05-11,CUST0466,Inaya Cherian,West,Sports,Gym Gloves,1.0,4073.31,0.05,3869.64,967.09
ORD000854,2023-08-12,CUST0044,Advay Nadig,North,Clothing,Ethnic Saree,4.0,2864.4,0.15,9738.96,2968.27
ORD001273,2023-02-24,CUST0055,Abha Pau,South,Books,Data Science Handbook,3.0,574.38,0.05,1636.98,604.18
ORD009589,2023-06-12,CUST0175,Balendra Lala,North,Toys,Jigsaw Puzzle 1000,2.0,919.62,0.0,1839.24,666.61
ORD008394,2023-05-22,CUST0015,Akshay Choudhary,North,Toys,Building Blocks,4.0,218.91,0.05,831.86,-104.74
ORD004655,2023-09-15,CUST0291,Kabir D’Alia,North,Books,Digital Marketing,1.0,894.43,0.1,804.99,268.95
ORD008439,2023-08-13,CUST0492,Pranav Gala,South,Groceries,Sunflower Oil 1L,4.0,81.37,0.25,244.11,21.41
ORD006656,2023-12-17,CUST0282,Anmol Nagar,East,Sports,Cricket Bat,3.0,6075.85,0.25,13670.66,3032.98
ORD005239,2023-08-09,CUST0397,Jai Boase,West,Toys,LEGO City Set,4.0,2834.62,0.2,9070.78,2550.57
ORD003829,2023-12-06,CUST0446,Anthony Pandit,South,Electronics,Smartphone X12,3.0,4868.18,0.2,11683.63,1019.82
ORD000485,2023-01-13,CUST0246,Oliver Chander,South,Groceries,Sunflower Oil 1L,10.0,580.45,0.15,4933.82,386.12
ORD010001,2023-06-20,CUST0366,Zaitra Kade,North,Electronics,Gaming Mouse,1.0,74170.4,0.0,74170.4,10696.96
ORD011441,2023-03-14,CUST0223,Aarini Dugar,East,Sports,Football,5.0,1662.51,0.1,7481.29,1414.1
ORD003989,2023-06-16,CUST0436,Lekha Kulkarni,West,Clothing,Track Pants,3.0,2517.31,0.2,6041.54,2235.06
ORD007096,2023-01-07,CUST0442,Jackson Khare,East,Books,SQL Mastery,2.0,525.09,0.25,787.63,278.49
ORD000371,2023-01-17,CUST0050,Nathan Mann,North,Groceries,Toor Dal 1kg,3.0,92.4,0.0,277.2,21.98
ORD008582,2023-07-19,CUST0454,Avi Kar,East,Electronics,Smartwatch,3.0,67048.35,0.2,160916.04,22294.74
ORD003618,2023-10-15,CUST0489,Xavier Bawa,West,Groceries,Mixed Nuts 500g,10.0,314.09,0.1,2826.81,201.24
ORD000397,2023-08-09,CUST0104,Saksham Gola,North,Books,Excel for Beginners,5.0,749.83,0.25,2811.86,1265.09
ORD005200,2023-06-06,CUST0250,Vanya Subramaniam,West,Furniture,Dining Set 6-Seater,3.0,18962.64,0.1,51199.13,-3329.38
ORD001662,2023-10-05,CUST0181,Chasmum Narang,West,Toys,Science Kit,5.0,2401.31,0.1,10805.9,2753.24
ORD008571,2023-04-01,CUST0265,Ayushman Master,South,Clothing,Denim Jeans,,1986.74,0.15,3377.46,957.17
ORD007247,2023-05-24,CUST0458,Vyanjana Thaman,South,Toys,Board Game Monopoly,3.0,2632.34,0.25,5922.77,2064.59
ORD009988,2023-07-13,CUST0451,Varsha Sheth,South,Toys,LEGO City Set,1.0,2515.45,0.05,2389.68,818.81
ORD008486,2023-02-15,CUST0053,Anjali Ganesh,West,Electronics,DSLR Camera,4.0,19056.66,0.05,72415.31,7026.0
ORD006001,2023-01-12,CUST0252,Urmi Sehgal,East,Electronics,Bluetooth Speaker,4.0,59827.83,0.2,191449.06,22395.2
ORD004810,2023-04-09,CUST0139,Bina Chacko,South,Groceries,Sunflower Oil 1L,3.0,793.18,0.0,2379.54,190.6
ORD011114,2023-01-05,CUST0430,Ayush Dar,NORTH,Groceries,Mixed Nuts 500g,7.0,351.34,0.0,2459.38,214.03
ORD003625,2023-01-26,CUST0258,Sanaya Khalsa,North,Electronics,Bluetooth Speaker,5.0,43991.4,0.05,208959.15,30591.09
ORD000141,2023-12-29,CUST0193,Aashi Virk,West,Electronics,Smartwatch,2.0,41302.06,0.0,82604.12,9692.59
ORD003722,2023-10-26,CUST0046,Kiaan Radhakrishnan,South,Clothing,Denim Jeans,4.0,3695.14,0.0,14780.56,5598.57
ORD007459,2023-05-11,CUST0405,Vyanjana Buch,South,Books,Finance Basics,5.0,460.05,0.1,2070.22,773.47
ORD006289,2023-08-14,CUST0424,Adya Sidhu,North,Groceries,Organic Honey 500g,7.0,229.37,0.0,1605.59,110.47
ORD011370,2023-11-07,CUST0412,Qadim Mammen,South,Electronics,4K Smart TV,3.0,32002.33,0.1,86406.29,13325.92
ORD003046,2023-09-01,CUST0109,Ekapad Tank,East,Groceries,Sunflower Oil 1L,7.0,313.16,0.1,1972.91,194.26
ORD006636,2023-10-10,CUST0467,Deepa Pandit,West,Electronics,Gaming Mouse,5.0,61904.43,0.0,309522.15,41160.62
ORD010398,2023-04-23,CUST0278,Reyansh Dayal,South,Books,Excel for Beginners,2.0,931.23,0.2,1489.97,603.91
ORD009292,2023-04-15,CUST0108,Yadavi Golla,North,Groceries,Basmati Rice 5kg,2.0,600.2,0.05,1140.38,95.21
ORD000961,2023-04-18,CUST0148,Dhruv Narasimhan,West,Clothing,Casual Shorts,3.0,2891.57,0.0,8674.71,2551.96
ORD006038,2023-12-05,CUST0193,Aashi Virk,West,Sports,Table Tennis Set,4.0,431.29,0.0,1725.16,312.05
ORD011648,2023-11-27,CUST0448,Wyatt Gade,West,Electronics,"Laptop 15""",3.0,11759.85,0.15,29987.62,4031.55
ORD010611,2023-02-25,CUST0359,Yutika Suri,East,Books,Data Science Handbook,2.0,396.99,0.0,793.98,345.86
ORD004693,2023-05-16,CUST0386,Nikita Balan,South,Groceries,Turmeric Powder 200g,6.0,392.68,0.25,1767.06,159.77
ORD000033,2023-05-01,CUST0489,Xavier Bawa,West,Clothing,Ethnic Saree,1.0,4399.2,0.1,3959.28,1487.77
ORD005243,2023-01-10,CUST0395,Amrita Balan,West,Clothing,Salwar Kameez,5.0,2748.67,0.05,13056.18,-464.13
ORD000892,2023-05-08,CUST0474,Tanay Basak,West,Clothing,Men Formal Shirt,3.0,1618.29,0.0,4854.87,1278.04
ORD011660,2023-08-14,CUST0343,Ronith Ratti,West,Toys,Board Game Monopoly,5.0,241.53,0.2,966.12,237.63
ORD003351,2023-12-21,CUST0118,Jagrati Grover,South,Electronics,USB-C Hub,2.0,49904.04,0.0,99808.08,14797.78
ORD002682,2023-11-05,CUST0149,Charita Bobal,North,Electronics,4K Smart TV,4.0,61202.94,0.0,244811.76,29894.21
ORD001529,2023-08-08,CUST0061,Aarush Garg,South,Electronics,Bluetooth Speaker,1.0,12462.69,0.2,9970.15,-953.35
ORD009622,2023-05-23,CUST0210,Yadavi Dani,West,Electronics,USB-C Hub,5.0,77944.72,0.0,389723.6,42916.55
ORD001077,2023-10-22,CUST0179,Yoshita Singhal,West,Sports,Jump Rope,2.0,6622.12,0.05,12582.03,2702.01
ORD010560,2023-03-06,CUST0459,Vidhi Kari,West,Electronics,Smartwatch,2.0,59010.44,0.0,118020.88,16240.89
ORD005731,2023-02-16,CUST0241,Victor Puri,North,Clothing,Track Pants,5.0,2269.58,0.0,11347.9,3626.88
ORD003581,2023-04-17,CUST0458,Vyanjana Thaman,South,Furniture,Dining Set 6-Seater,2.0,13991.66,0.05,26584.15,6047.67
ORD009171,2023-01-28,CUST0016,Hema Raja,South,Electronics,4K Smart TV,5.0,74858.99,0.1,336865.46,45823.38
ORD001422,2023-05-25,CUST0221,Naveen Dass,South,Furniture,Dining Set 6-Seater,2.0,2473.55,0.0,4947.1,1567.11
ORD007553,2023-11-12,CUST0204,Madhavi Dutt,South,Clothing,Salwar Kameez,2.0,742.96,0.2,1188.74,284.01
ORD003289,2023-12-30,CUST0018,Shivani Parikh,South,Groceries,Toor Dal 1kg,1.0,574.21,0.0,574.21,58.54
ORD010347,2023-09-26,CUST0221,Naveen Dass,South,Toys,LEGO City Set,3.0,760.94,0.05,2168.68,712.3
ORD005947,2023-06-21,CUST0258,Sanaya Khalsa,North,Electronics,Smartwatch,3.0,46508.94,0.25,104645.12,11368.53
ORD008760,2023-05-20,CUST0113,Harita Chaudhari,North,Sports,Table Tennis Set,1.0,2474.3,0.05,2350.59,422.52
ORD007409,2023-06-17,CUST0109,Ekapad Tank,East,Clothing,Winter Jacket,5.0,4745.67,0.3,16609.84,4988.04
ORD007953,2023-07-25,CUST0322,Gavin Acharya,West,Clothing,Women Kurti,5.0,4059.47,0.0,20297.35,6936.27
ORD001139,2023-01-12,CUST0112,Kamala Bandi,West,Electronics,Gaming Mouse,3.0,41199.92,0.0,123599.76,11791.27
ORD008171,2023-03-14,CUST0322,Gavin Acharya,West,Sports,Running Shoes,1.0,7448.73,0.25,5586.55,1553.72
ORD006427,2023-10-27,CUST0204,Madhavi Dutt,South,Electronics,DSLR Camera,5.0,55980.35,0.05,265906.66,34945.14
ORD009764,2023-05-16,CUST0009,Gayathri Sankar,West,Electronics,Tablet Pro,2.0,31200.63,0.05,59281.2,7754.66
ORD007458,2023-12-22,CUST0314,Nathaniel Dani,South,Books,Python Programming,3.0,888.09,0.05,2531.06,1005.71
ORD011132,2023-05-28,CUST0395,Amrita Balan,West,Groceries,Turmeric Powder 200g,5.0,245.55,0.0,1227.75,96.02
ORD008331,2023-04-12,CUST0072,Ekantika Khosla,East,Electronics,Gaming Mouse,3.0,42658.67,0.0,127976.01,18997.02
ORD002362,2023-07-25,CUST0327,Andrew Prasad,South,Toys,Board Game Monopoly,3.0,3166.64,0.25,7124.94,1564.78
ORD009429,2023-12-06,CUST0025,Andrew Bhardwaj,East,Sports,Resistance Bands,4.0,3362.5,0.05,12777.5,2191.96
ORD010643,2023-07-12,CUST0420,Zehaan Choudhury,south,Books,Data Science Handbook,4.0,398.69,0.0,1594.76,485.55
ORD004625,2023-09-16,CUST0204,Madhavi Dutt,South,Sports,Gym Gloves,1.0,3469.77,0.0,3469.77,542.29
ORD011745,2023-04-24,CUST0467,Deepa Pandit,West,Clothing,Denim Jeans,2.0,4683.52,0.0,9367.04,2112.96
ORD009241,2023-04-13,CUST0017,Aashi Chadha,West,Furniture,King Bed Frame,5.0,19079.09,0.05,90625.68,24312.82
ORD011427,2023-12-31,CUST0192,Kevin Toor,South,Electronics,"Laptop 15""",4.0,75202.13,0.05,285768.09,31923.73
ORD006863,2023-02-12,CUST0303,Tarak Talwar,North,Toys,Building Blocks,5.0,787.99,0.1,3545.95,1158.08
ORD004749,2023-04-09,CUST0207,Dipta Palla,West,Toys,Barbie Doll Set,2.0,1065.37,0.1,1917.67,650.52
ORD001821,2023-05-18,CUST0289,Ojasvi Chakraborty,West,Sports,Jump Rope,2.0,7998.62,0.0,15997.24,2654.61
ORD009770,2023-09-02,CUST0220,Abha Bawa,West,Groceries,Organic Honey 500g,5.0,174.43,0.2,697.72,51.63
ORD005995,2023-12-19,CUST0102,Abdul Varty,West,Electronics,Bluetooth Speaker,4.0,65052.58,0.0,260210.32,37713.41
ORD006488,2023-07-28,CUST0057,Anusha Ganesh,East,Groceries,Toor Dal 1kg,10.0,330.69,0.05,3141.55,315.53
ORD001663,2023-07-24,CUST0367,Sarthak Kari,West,Books,Business Analytics,4.0,760.2,0.05,2888.76,1171.05
ORD002824,2023-09-13,CUST0352,,North,Groceries,Whole Wheat Flour 5kg,10.0,583.63,0.05,5544.48,359.71
ORD002479,2023-07-05,CUST0051,Shivansh Mistry,West,Sports,Football,5.0,3360.4,0.3,11761.4,2749.49
ORD008821,2023-12-19,CUST0458,Vyanjana Thaman,South,Clothing,Winter Jacket,2.0,2051.19,0.15,3487.02,1060.54
ORD008028,2023-11-14,CUST0343,Ronith Ratti,West,Electronics,Wireless Headphones,3.0,22334.48,0.15,56952.92,5085.29
ORD006457,2023-03-30,CUST0197,Wakeeta Chakrabarti,South,Books,Finance Basics,2.0,818.95,0.05,1556.01,518.48
ORD009522,2023-06-29,CUST0064,Lopa Date,West,Electronics,Smartwatch,1.0,4892.13,0.25,3669.1,333.56
ORD010601,2023-05-15,CUST0310,Hemal Singhal,East,Sports,Running Shoes,1.0,4872.16,0.0,4872.16,1188.08
ORD003157,2023-10-11,CUST0291,Kabir D’Alia,North,Furniture,Bookshelf 5-Tier,4.0,25774.87,0.1,92789.53,22943.16
ORD002278,2023-04-15,CUST0474,Tanay Basak,south,Books,Digital Marketing,1.0,582.25,0.0,582.25,151.99
ORD003876,2023-11-22,CUST0015,Akshay Choudhary,North,Sports,Jump Rope,2.0,4881.87,0.0,9763.74,-647.63
ORD009790,2023-10-20,CUST0211,Maanas Arora,North,Clothing,Sports T-Shirt,3.0,1479.57,0.3,3107.1,994.8
ORD010163,2023-02-01,CUST0282,Anmol Nagar,East,Toys,Remote Control Car,1.0,863.46,0.05,820.29,201.54
ORD010381,2023-04-19,CUST0393,Rachita Shroff,West,Electronics,USB-C Hub,2.0,17182.32,0.0,34364.64,3117.87
ORD006798,2023-04-28,CUST0472,Ekaraj Mane,North,Clothing,Casual Shorts,4.0,1861.04,0.2,5955.33,1591.77
ORD005033,2023-08-08,CUST0231,Yashica Dugar,South,Toys,Building Blocks,2.0,712.06,0.1,1281.71,280.63
ORD009210,2023-09-03,CUST0264,Rudra Konda,North,Toys,Building Blocks,1.0,3784.54,0.0,3784.54,1149.93
ORD009081,2023-06-03,CUST0265,Ayushman Master,South,Toys,Painting Set,4.0,3081.78,0.2,9861.7,2485.5
ORD001863,2023-10-23,CUST0201,Ira Banik,North,Clothing,Men Formal Shirt,4.0,3882.92,0.15,13201.93,4379.21
ORD010253,2023-05-17,CUST0382,Azaan Bains,South,Clothing,Winter Jacket,4.0,3585.59,0.0,14342.36,4779.29
ORD009365,2023-10-15,CUST0245,Naveen Dubey,East,Furniture,3-Seater Sofa,4.0,39310.15,0.25,117930.45,31817.64
ORD001088,2023-02-21,CUST0479,Janya Walia,West,Clothing,Salwar Kameez,5.0,3509.25,0.05,16668.94,5311.23
ORD003583,2023-11-13,CUST0056,Siddharth Seth,East,Toys,Science Kit,1.0,2863.71,0.05,2720.52,752.11
ORD006068,2023-04-22,CUST0063,Udant Bansal,South,Clothing,Women Kurti,5.0,3529.76,0.2,14119.04,5070.33
ORD001016,2023-04-09,CUST0154,Nirja Guha,North,Toys,Jigsaw Puzzle 1000,2.0,2368.83,0.0,4737.66,1554.03
ORD011129,2023-01-08,CUST0139,Bina Chacko,South,Groceries,Sunflower Oil 1L,7.0,258.85,0.1,1630.76,139.72
ORD007822,2023-08-18,CUST0111,Ishwar Bir,South,Clothing,Winter Jacket,5.0,2178.94,0.15,9260.5,-821.5
ORD006862,2023-06-11,CUST0489,Xavier Bawa,West,Toys,Soft Stuffed Bear,5.0,2135.9,0.0,10679.5,3799.15
ORD008940,2023-10-05,CUST0184,Advay Patil,North,Electronics,Smartphone X12,2.0,84172.43,0.3,117841.4,14171.56
ORD005958,2023-07-27,CUST0242,Vanya Bhat,North,Sports,Table Tennis Set,2.0,7244.19,0.0,14488.38,3892.93
ORD003073,2023-09-30,CUST0500,Pooja Mand,South,Groceries,Oats 1kg,3.0,394.63,0.05,1124.7,111.9
ORD007855,2023-12-31,CUST0416,Hitesh Soman,West,Furniture,Coffee Table,5.0,15451.36,0.2,61805.44,15134.61
ORD004080,2023-07-05,CUST0431,Neelima Chander,North,Groceries,Toor Dal 1kg,4.0,790.78,0.0,3163.12,308.22
ORD008410,2023-05-18,CUST0359,Yutika Suri,East,Groceries,Organic Honey 500g,8.0,359.1,0.0,2872.8,199.88
ORD001017,2023-05-18,CUST0490,Rajata Suresh,South,Groceries,Mixed Nuts 500g,7.0,543.58,0.15,3234.3,221.93
ORD003757,2023-06-09,CUST0204,Madhavi Dutt,South,Groceries,Instant Coffee 200g,4.0,98.0,0.0,392.0,35.61
ORD001525,2023-12-25,CUST0447,Gaurang Chaudhary,East,Toys,LEGO City Set,4.0,799.05,0.15,2716.77,568.52
ORD002801,2023-09-30,CUST0168,Guneet Raja,South,Electronics,Tablet Pro,1.0,12625.9,0.1,11363.31,986.41
ORD005838,2023-07-17,CUST0409,Kritika Uppal,South,Electronics,"Laptop 15""",5.0,53422.7,0.25,200335.12,-21456.83
ORD003401,2023-02-14,CUST0098,Divya Bhardwaj,West,Clothing,Sports T-Shirt,3.0,1027.14,0.0,3081.42,726.62
ORD009079,2023-07-25,CUST0456,Girindra Dutta,South,Groceries,Organic Honey 500g,4.0,465.59,0.05,1769.24,105.81
ORD003592,2023-07-13,CUST0160,Warhi Radhakrishnan,South,Sports,Yoga Mat,5.0,3144.41,0.1,14149.84,3914.05
ORD007399,2023-03-06,CUST0201,Ira Banik,North,Groceries,Oats 1kg,8.0,723.17,0.1,5206.82,387.04
ORD010590,2023-04-30,CUST0385,Kamya Sagar,West,Toys,Action Figure Pack,1.0,1698.61,0.3,1189.03,317.21
ORD006655,2023-03-31,CUST0316,Vinaya Varughese,East,Clothing,Salwar Kameez,1.0,446.15,0.05,423.84,148.1
ORD003705,2023-10-22,CUST0233,Yahvi Dhar,North,Electronics,Gaming Mouse,5.0,9422.76,0.0,47113.8,4286.14
ORD005289,2023-01-23,CUST0458,Vyanjana Thaman,South,Sports,Yoga Mat,3.0,7881.03,0.0,23643.09,4035.3
ORD008997,2023-12-21,CUST0339,Gayathri Kuruvilla,South,Toys,Painting Set,2.0,2931.87,0.1,5277.37,1168.24
ORD009513,2023-06-15,CUST0244,Kala Chand,East,Groceries,Toor Dal 1kg,2.0,725.59,0.2,1160.94,72.47
ORD011541,2023-09-02,CUST0470,Kabir Tripathi,West,Clothing,Rain Coat,2.0,2586.83,0.1,4656.29,-661.53
ORD003868,2023-08-14,CUST0329,Pushti Gour,South,Furniture,TV Stand,1.0,1809.07,0.05,1718.62,386.48
ORD002900,2023-03-03,CUST0263,Jacob Radhakrishnan,NORTH,Toys,Science Kit,5.0,3623.87,0.0,18119.35,4064.04
ORD003478,2023-10-11,CUST0070,Kiaan Kapur,South,Sports,Jump Rope,4.0,2457.84,0.1,8848.22,2485.66
ORD003407,2023-05-29,CUST0362,Netra Issac,North,Furniture,Bookshelf 5-Tier,2.0,26885.29,0.3,37639.41,10034.15
ORD011449,2023-12-06,CUST0201,Ira Banik,North,Clothing,Track Pants,2.0,3093.91,0.0,6187.82,1684.91
ORD005887,2023-09-14,CUST0226,Ronith Jaggi,East ,Toys,Barbie Doll Set,5.0,1486.28,0.0,7431.4,1929.82
ORD011194,2023-05-09,CUST0358,Daksh Shan,West,Clothing,Casual Shorts,3.0,778.66,0.0,2335.98,593.43
ORD003905,2023-02-03,CUST0101,Chakradev Kumar,West,Groceries,Instant Coffee 200g,6.0,506.48,0.1,2734.99,230.68
ORD002958,2023-12-26,CUST0319,Veer Sankaran,South,Groceries,Turmeric Powder 200g,3.0,290.2,0.05,827.07,57.24
ORD001471,2023-05-09,CUST0041,Chakrika Chana,East,Electronics,Wireless Headphones,5.0,9660.91,0.15,41058.87,4977.53
ORD000085,2023-01-01,CUST0009,Gayathri Sankar,West,Groceries,Turmeric Powder 200g,3.0,239.03,0.0,717.09,48.44
ORD003191,2023-10-26,CUST0130,Varsha Chana,North,Groceries,Sunflower Oil 1L,2.0,325.26,0.0,650.52,42.56
ORD002920,2023-06-25,CUST0182,Nathaniel Badal,North,Electronics,Wireless Headphones,4.0,4150.5,0.05,15771.9,1586.47
ORD008929,2023-11-21,CUST0126,Chakrika Majumdar,North,Groceries,Turmeric Powder 200g,2.0,759.28,0.2,1214.85,95.28
ORD004846,2023-04-15,CUST0421,Benjamin Issac,South,Groceries,Green Tea Box,10.0,782.77,0.2,6262.16,514.38
ORD001734,2023-05-19,CUST0332,Tamanna Mukherjee,North,Furniture,3-Seater Sofa,2.0,16390.97,0.25,24586.46,4826.01
ORD000188,2023-05-26,CUST0274,Radhika Choudhury,South,Furniture,Shoe Rack,4.0,37380.87,0.0,149523.48,39128.81
ORD002535,2023-06-10,CUST0493,Lakshit Vaidya,North,Electronics,Gaming Mouse,2.0,28150.06,0.05,53485.11,7230.51
ORD004738,2023-01-30,CUST0283,Dalbir Roy,South,Electronics,4K Smart TV,2.0,55627.27,0.1,100129.09,10748.78
ORD000344,2023-10-12,CUST0068,Atharv Shenoy,East,Toys,Jigsaw Puzzle 1000,3.0,3292.92,0.15,8396.95,2183.11
ORD002842,2023-10-08,CUST0303,Tarak Talwar,North,Groceries,Basmati Rice 5kg,3.0,636.77,0.0,1910.31,143.86
ORD001708,2023-05-04,CUST0354,,South,Clothing,Rain Coat,2.0,2183.43,0.0,4366.86,964.48
ORD001502,2023-03-02,CUST0482,Priya Batta,South,Electronics,USB-C Hub,5.0,31980.17,0.0,159900.85,18692.11
ORD000518,2023-02-20,CUST0112,Kamala Bandi,West,Sports,Gym Gloves,5.0,1621.83,0.0,8109.15,2234.1
ORD005420,2023-04-03,CUST0445,Sachi Sibal,West,Books,Digital Marketing,5.0,772.58,0.0,3862.9,1047.57
ORD004697,2023-03-29,CUST0329,Pushti Gour,South,Groceries,Basmati Rice 5kg,9.0,499.54,0.2,3596.69,301.59
ORD010360,2023-05-15,CUST0037,Janani Sawhney,West,Toys,Painting Set,3.0,2581.55,0.05,7357.42,1525.75
ORD011259,2023-07-05,CUST0189,Ikbal Pall,South,Clothing,Men Formal Shirt,2.0,850.13,0.1,1530.23,510.74
ORD000247,2023-11-22,CUST0026,Mason Oommen,South,Toys,Jigsaw Puzzle 1000,4.0,1240.11,0.05,4712.42,1462.91
ORD010431,2023-01-17,CUST0302,,South,Electronics,4K Smart TV,2.0,34325.28,0.2,54920.45,7905.39
ORD008912,2023-08-08,CUST0187,Forum Prabhu,North,Clothing,Women Kurti,4.0,1728.69,0.2,5531.81,2152.28
ORD008612,2023-05-19,CUST0400,Baghyawati Bahri,South,Groceries,Sunflower Oil 1L,7.0,162.25,0.05,1078.96,85.2
ORD009496,2023-04-12,CUST0103,Aryan Prabhu,East,Furniture,Wardrobe 3-Door,2.0,38370.03,0.0,76740.06,22034.74
ORD010350,2023-06-28,CUST0498,Isaac Sha,South,Electronics,Bluetooth Speaker,1.0,81841.72,0.2,65473.38,6050.72
ORD011465,2023-07-13,CUST0371,Unni Hora,West,Toys,Action Figure Pack,2.0,2435.97,0.0,4871.94,1155.49
ORD003497,2023-08-10,CUST0430,Ayush Dar,South,Toys,Remote Control Car,3.0,3147.35,0.0,9442.05,2613.68
ORD010848,2023-08-31,CUST0144,Abdul Rajagopalan,East,Electronics,4K Smart TV,2.0,50973.56,0.0,101947.12,9721.3
ORD009684,2023-07-13,CUST0138,Jagat Zacharia,West,Toys,Action Figure Pack,1.0,261.66,0.1,235.49,77.01
ORD007955,2023-08-20,CUST0004,Lucky Aggarwal,South,Clothing,Denim Jeans,1.0,4766.63,0.15,4051.64,981.58
ORD007162,2023-08-26,CUST0090,Pranit Gera,South,Electronics,Wireless Headphones,4.0,59233.97,0.15,201395.5,17347.36
ORD002192,2023-02-11,CUST0001,Aditya Bhakta,North,Furniture,Bookshelf 5-Tier,5.0,16562.18,0.15,70389.26,14392.81
ORD004088,2023-07-28,CUST0108,Yadavi Golla,North,Sports,Cricket Bat,2.0,6522.92,0.0,13045.84,3645.0
ORD005256,2023-09-24,CUST0239,Om Bumb,North,Clothing,Winter Jacket,1.0,1218.83,0.1,1096.95,274.15
ORD008194,2023-12-14,CUST0222,Umang Sama,South,Clothing,Sports T-Shirt,5.0,3265.91,0.0,16329.55,3580.72
ORD004791,2023-08-14,CUST0222,Umang Sama,South,Clothing,Ethnic Saree,4.0,1614.65,0.15,5489.81,1970.38
